CityId,Hotspots,Country,State,City,LongCountry,LongState,LongCity
Z3JhaWd3ZW53YWxlc3VuaXRlZCBraW5nZG9t,1,GB,Wales,Graigwen,United Kingdom,Wales,Graigwen
Z3LDpWx1bXZpa2Vubm9yd2F5,1,NO,Viken,Grålum,Norway,Viken,Grålum
Z3JhbmFkYWFuZGFsdWPDrWFzcGFpbg,3,ES,AN,Granada,Spain,Andalucía,Granada
Z3JhbmJ5cXXDqWJlY2NhbmFkYQ,3,CA,QC,Granby,Canada,Québec,Granby
Z3LDpG5ieXVwcHNhbGEgbMOkbnN3ZWRlbg,3,SE,Uppsala län,Gränby,Sweden,Uppsala län,Gränby
Z3JhbmQgYmxhbmNtaWNoaWdhbnVuaXRlZCBzdGF0ZXM,7,US,MI,Grand Blanc,United States,Michigan,Grand Blanc
Z3JhbmQgY291bGVld2FzaGluZ3RvbnVuaXRlZCBzdGF0ZXM,1,US,WA,Grand Coulee,United States,Washington,Grand Coulee
Z3JhbmRlIHByYWlyaWVhbGJlcnRhY2FuYWRh,32,CA,AB,Grande Prairie,Canada,Alberta,Grande Prairie
Z3JhbmQgZm9ya3Nub3J0aCBkYWtvdGF1bml0ZWQgc3RhdGVz,6,US,ND,Grand Forks,United States,North Dakota,Grand Forks
Z3JhbmQgaGF2ZW5taWNoaWdhbnVuaXRlZCBzdGF0ZXM,7,US,MI,Grand Haven,United States,Michigan,Grand Haven
Z3JhbmQgaXNsYW5kZmxvcmlkYXVuaXRlZCBzdGF0ZXM,1,US,FL,Grand Island,United States,Florida,Grand Island
Z3JhbmQgaXNsYW5kbmVicmFza2F1bml0ZWQgc3RhdGVz,6,US,NE,Grand Island,United States,Nebraska,Grand Island
Z3JhbmQganVuY3Rpb25jb2xvcmFkb3VuaXRlZCBzdGF0ZXM,12,US,CO,Grand Junction,United States,Colorado,Grand Junction
Z3JhbmQgbWFyYWlzbWlubmVzb3RhdW5pdGVkIHN0YXRlcw,1,US,MN,Grand Marais,United States,Minnesota,Grand Marais
Z3JhbmQgcHJhaXJpZXRleGFzdW5pdGVkIHN0YXRlcw,10,US,TX,Grand Prairie,United States,Texas,Grand Prairie
Z3JhbmQgcmFwaWRzbWljaGlnYW51bml0ZWQgc3RhdGVz,50,US,MI,Grand Rapids,United States,Michigan,Grand Rapids
Z3JhbmQgcmFwaWRzbWlubmVzb3RhdW5pdGVkIHN0YXRlcw,12,US,MN,Grand Rapids,United States,Minnesota,Grand Rapids
Z3JhbmR2aWV3IGhlaWdodHNvaGlvdW5pdGVkIHN0YXRlcw,4,US,OH,Grandview Heights,United States,Ohio,Grandview Heights
Z3JhbmR2aWxsZW1pY2hpZ2FudW5pdGVkIHN0YXRlcw,2,US,MI,Grandville,United States,Michigan,Grandville
Z3JhbmdlIGZhcm1lbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Grange Farm,United Kingdom,England,Grange Farm
Z3JhbmdlcmluZGlhbmF1bml0ZWQgc3RhdGVz,3,US,IN,Granger,United States,Indiana,Granger
Z3Jhbml0ZSBiYXljYWxpZm9ybmlhdW5pdGVkIHN0YXRlcw,4,US,CA,Granite Bay,United States,California,Granite Bay
Z3Jhbml0ZSBjaXR5aWxsaW5vaXN1bml0ZWQgc3RhdGVz,5,US,IL,Granite City,United States,Illinois,Granite City
Z3Jhbml0ZSBmYWxsc21pbm5lc290YXVuaXRlZCBzdGF0ZXM,1,US,MN,Granite Falls,United States,Minnesota,Granite Falls
Z3Jhbm9sbGVyc2NhdGFsdW55YXNwYWlu,3,ES,CT,Granollers,Spain,Catalunya,Granollers
Z3JhbnRoYW1lbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Grantham,United Kingdom,England,Grantham
Z3JhbnRoYW1uZXcgaGFtcHNoaXJldW5pdGVkIHN0YXRlcw,3,US,NH,Grantham,United States,New Hampshire,Grantham
Z3JhbnRzYnVyZ3dpc2NvbnNpbnVuaXRlZCBzdGF0ZXM,1,US,WI,Grantsburg,United States,Wisconsin,Grantsburg
Z3JhbnRzIHBhc3NvcmVnb251bml0ZWQgc3RhdGVz,5,US,OR,Grants Pass,United States,Oregon,Grants Pass
Z3JhbnZpbGxld2VzdCB2aXJnaW5pYXVuaXRlZCBzdGF0ZXM,1,US,WV,Granville,United States,West Virginia,Granville
Z3JhcGV2aW5ldGV4YXN1bml0ZWQgc3RhdGVz,36,US,TX,Grapevine,United States,Texas,Grapevine
Z3JhdmVzZW5kZW5nbGFuZHVuaXRlZCBraW5nZG9t,19,GB,England,Gravesend,United Kingdom,England,Gravesend
Z3JhdmV0dGVhcmthbnNhc3VuaXRlZCBzdGF0ZXM,1,US,AR,Gravette,United States,Arkansas,Gravette
Z3JheWxpbmdtaWNoaWdhbnVuaXRlZCBzdGF0ZXM,1,US,MI,Grayling,United States,Michigan,Grayling
Z3JheXNlbmdsYW5kdW5pdGVkIGtpbmdkb20,10,GB,England,Grays,United Kingdom,England,Grays
Z3JheXNsYWtlaWxsaW5vaXN1bml0ZWQgc3RhdGVz,2,US,IL,Grayslake,United States,Illinois,Grayslake
Z3JheXNvbmdlb3JnaWF1bml0ZWQgc3RhdGVz,1,US,GA,Grayson,United States,Georgia,Grayson
Z3JhenN0ZWllcm1hcmthdXN0cmlh,13,AT,Steiermark,Graz,Austria,Steiermark,Graz
Z3JlYXNieWVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,2,GB,England,Greasby,United Kingdom,England,Greasby
Z3JlYXQgYmFkZG93ZW5nbGFuZHVuaXRlZCBraW5nZG9t,1,GB,England,Great Baddow,United Kingdom,England,Great Baddow
Z3JlYXQgYmFycmluZ3Rvbm1hc3NhY2h1c2V0dHN1bml0ZWQgc3RhdGVz,4,US,MA,Great Barrington,United States,Massachusetts,Great Barrington
Z3JlYXQgYm9va2hhbWVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Great Bookham,United Kingdom,England,Great Bookham
Z3JlYXQgYnJpY2toaWxsZW5nbGFuZHVuaXRlZCBraW5nZG9t,1,GB,England,Great Brickhill,United Kingdom,England,Great Brickhill
Z3JlYXQgZGFsYnllbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Great Dalby,United Kingdom,England,Great Dalby
Z3JlYXRlciBjYXJyb2xsd29vZGZsb3JpZGF1bml0ZWQgc3RhdGVz,1,US,FL,Greater Carrollwood,United States,Florida,Greater Carrollwood
Z3JlYXQgZmFsbHNtb250YW5hdW5pdGVkIHN0YXRlcw,2,US,MT,Great Falls,United States,Montana,Great Falls
Z3JlYXQgZmFsbHN2aXJnaW5pYXVuaXRlZCBzdGF0ZXM,4,US,VA,Great Falls,United States,Virginia,Great Falls
Z3JlYXQgaGFyd29vZGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Great Harwood,United Kingdom,England,Great Harwood
Z3JlYXQgaG9sbWVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Great Holm,United Kingdom,England,Great Holm
Z3JlYXQgbGluZm9yZGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Great Linford,United Kingdom,England,Great Linford
Z3JlYXQgbWlsbHNtYXJ5bGFuZHVuaXRlZCBzdGF0ZXM,1,US,MD,Great Mills,United States,Maryland,Great Mills
Z3JlYXQgbmVja25ldyB5b3JrdW5pdGVkIHN0YXRlcw,9,US,NY,Great Neck,United States,New York,Great Neck
Z3JlYXQgbmVjayBwbGF6YW5ldyB5b3JrdW5pdGVkIHN0YXRlcw,1,US,NY,Great Neck Plaza,United States,New York,Great Neck Plaza
Z3JlYXQgcGx1bXB0b25lbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Great Plumpton,United Kingdom,England,Great Plumpton
Z3JlYXQgc2Fua2V5ZW5nbGFuZHVuaXRlZCBraW5nZG9t,2,GB,England,Great Sankey,United Kingdom,England,Great Sankey
Z3JlYXQgd2FybGV5ZW5nbGFuZHVuaXRlZCBraW5nZG9t,1,GB,England,Great Warley,United Kingdom,England,Great Warley
Z3JlYXQgd3lybGV5ZW5nbGFuZHVuaXRlZCBraW5nZG9t,1,GB,England,Great Wyrley,United Kingdom,England,Great Wyrley
Z3JlYXQgeWFybW91dGhlbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Great Yarmouth,United Kingdom,England,Great Yarmouth
Z3JlZWxleWNvbG9yYWRvdW5pdGVkIHN0YXRlcw,6,US,CO,Greeley,United States,Colorado,Greeley
Z3JlZW5hY3Jlc2Zsb3JpZGF1bml0ZWQgc3RhdGVz,3,US,FL,Greenacres,United States,Florida,Greenacres
Z3JlZW4gYmF5d2lzY29uc2ludW5pdGVkIHN0YXRlcw,9,US,WI,Green Bay,United States,Wisconsin,Green Bay
Z3JlZW5iZWx0bWFyeWxhbmR1bml0ZWQgc3RhdGVz,3,US,MD,Greenbelt,United States,Maryland,Greenbelt
Z3JlZW5icmllcnRlbm5lc3NlZXVuaXRlZCBzdGF0ZXM,4,US,TN,Greenbrier,United States,Tennessee,Greenbrier
Z3JlZW4gYnJvb2sgdG93bnNoaXBuZXcgamVyc2V5dW5pdGVkIHN0YXRlcw,2,US,NJ,Green Brook Township,United States,New Jersey,Green Brook Township
Z3JlZW5kYWxld2lzY29uc2ludW5pdGVkIHN0YXRlcw,1,US,WI,Greendale,United States,Wisconsin,Greendale
Z3JlZW5maWVsZGNhbGlmb3JuaWF1bml0ZWQgc3RhdGVz,1,US,CA,Greenfield,United States,California,Greenfield
Z3JlZW5maWVsZGluZGlhbmF1bml0ZWQgc3RhdGVz,5,US,IN,Greenfield,United States,Indiana,Greenfield
Z3JlZW5maWVsZG1hc3NhY2h1c2V0dHN1bml0ZWQgc3RhdGVz,1,US,MA,Greenfield,United States,Massachusetts,Greenfield
Z3JlZW5maWVsZHdpc2NvbnNpbnVuaXRlZCBzdGF0ZXM,3,US,WI,Greenfield,United States,Wisconsin,Greenfield
Z3JlZW5mb3JkZW5nbGFuZHVuaXRlZCBraW5nZG9t,19,GB,England,Greenford,United Kingdom,England,Greenford
Z3JlZW5nYWlyc3Njb3RsYW5kdW5pdGVkIGtpbmdkb20,1,GB,Scotland,Greengairs,United Kingdom,Scotland,Greengairs
Z3JlZW5oaXRoZWVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Greenhithe,United Kingdom,England,Greenhithe
Z3JlZW5pc2xhbmRub3J0aGVybiBpcmVsYW5kdW5pdGVkIGtpbmdkb20,1,GB,Northern Ireland,Greenisland,United Kingdom,Northern Ireland,Greenisland
Z3JlZW4gbGFuZXBlbm5zeWx2YW5pYXVuaXRlZCBzdGF0ZXM,1,US,PA,Green Lane,United States,Pennsylvania,Green Lane
Z3JlZW5sYXdubmV3IHlvcmt1bml0ZWQgc3RhdGVz,2,US,NY,Greenlawn,United States,New York,Greenlawn
Z3JlZW5wb3J0bmV3IHlvcmt1bml0ZWQgc3RhdGVz,2,US,NY,Greenport,United States,New York,Greenport
Z3JlZW5zYm9yb21hcnlsYW5kdW5pdGVkIHN0YXRlcw,1,US,MD,Greensboro,United States,Maryland,Greensboro
Z3JlZW5zYm9yb25vcnRoIGNhcm9saW5hdW5pdGVkIHN0YXRlcw,48,US,NC,Greensboro,United States,North Carolina,Greensboro
Z3JlZW52aWxsZW5vcnRoIGNhcm9saW5hdW5pdGVkIHN0YXRlcw,19,US,NC,Greenville,United States,North Carolina,Greenville
Z3JlZW52aWxsZW9oaW91bml0ZWQgc3RhdGVz,2,US,OH,Greenville,United States,Ohio,Greenville
Z3JlZW52aWxsZXBlbm5zeWx2YW5pYXVuaXRlZCBzdGF0ZXM,21,US,PA,Greenville,United States,Pennsylvania,Greenville
Z3JlZW52aWxsZXNvdXRoIGNhcm9saW5hdW5pdGVkIHN0YXRlcw,24,US,SC,Greenville,United States,South Carolina,Greenville
Z3JlZW53aWNoY29ubmVjdGljdXR1bml0ZWQgc3RhdGVz,58,US,CT,Greenwich,United States,Connecticut,Greenwich
Z3JlZW53b29kaW5kaWFuYXVuaXRlZCBzdGF0ZXM,2,US,IN,Greenwood,United States,Indiana,Greenwood
Z3JlZW53b29kIGxha2VuZXcgeW9ya3VuaXRlZCBzdGF0ZXM,1,US,NY,Greenwood Lake,United States,New York,Greenwood Lake
Z3JlZW53b29kIHZpbGxhZ2Vjb2xvcmFkb3VuaXRlZCBzdGF0ZXM,49,US,CO,Greenwood Village,United States,Colorado,Greenwood Village
Z3JlZXJzb3V0aCBjYXJvbGluYXVuaXRlZCBzdGF0ZXM,6,US,SC,Greer,United States,South Carolina,Greer
Z3JlZ29yeW1pY2hpZ2FudW5pdGVkIHN0YXRlcw,1,US,MI,Gregory,United States,Michigan,Gregory
Z3JlaWZzd2FsZG1lY2tsZW5idXJnLXZvcnBvbW1lcm5nZXJtYW55,1,DE,MV,Greifswald,Germany,Mecklenburg-Vorpommern,Greifswald
Z3Jla29jaG9yaWdyZWVjZQ,1,GR,null,Grekochori,Greece,null,Grekochori
Z3Jlbm9ibGVhdXZlcmduZS1yaMO0bmUtYWxwZXNmcmFuY2U,3,FR,Auvergne-Rhône-Alpes,Grenoble,France,Auvergne-Rhône-Alpes,Grenoble
Z3Jlc2hhbW9yZWdvbnVuaXRlZCBzdGF0ZXM,6,US,OR,Gresham,United States,Oregon,Gresham
Z3JldG5hbG91aXNpYW5hdW5pdGVkIHN0YXRlcw,7,US,LA,Gretna,United States,Louisiana,Gretna
Z3JldG5hbmVicmFza2F1bml0ZWQgc3RhdGVz,1,US,NE,Gretna,United States,Nebraska,Gretna
Z3JldmVuYnJvaWNobm9yZHJoZWluLXdlc3RmYWxlbmdlcm1hbnk,1,DE,NRW,Grevenbroich,Germany,Nordrhein-Westfalen,Grevenbroich
Z3JleXN0b25lc2NvdW50eSB3aWNrbG93aXJlbGFuZA,3,IE,WW,Greystones,Ireland,County Wicklow,Greystones
Z3JpZXNoZWltaGVzc2VuZ2VybWFueQ,9,DE,HE,Griesheim,Germany,Hessen,Griesheim
Z3JpZXNpbmdlbmJhZGVuLXfDvHJ0dGVtYmVyZ2dlcm1hbnk,1,DE,BW,Griesingen,Germany,Baden-Württemberg,Griesingen
Z3JpZmZpbmdlb3JnaWF1bml0ZWQgc3RhdGVz,1,US,GA,Griffin,United States,Georgia,Griffin
Z3JpZmZpdGhpbmRpYW5hdW5pdGVkIHN0YXRlcw,10,US,IN,Griffith,United States,Indiana,Griffith
Z3JpZmZpdGhzdG93bmN5bXJ1dW5pdGVkIGtpbmdkb20,1,GB,Cymru,Griffithstown,United Kingdom,Cymru,Griffithstown
Z3JpZmZpdGhzdG93bndhbGVzdW5pdGVkIGtpbmdkb20,2,GB,Wales,Griffithstown,United Kingdom,Wales,Griffithstown
Z3JpbWVzbGFuZG5vcnRoIGNhcm9saW5hdW5pdGVkIHN0YXRlcw,2,US,NC,Grimesland,United States,North Carolina,Grimesland
Z3JpbXNieW9udGFyaW9jYW5hZGE,8,CA,ON,Grimsby,Canada,Ontario,Grimsby
Z3JpbXN0YWRhZ2Rlcm5vcndheQ,2,NO,Agder,Grimstad,Norway,Agder,Grimstad
Z3JpbmRvbmVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Grindon,United Kingdom,England,Grindon
Z3JpdmFncmVlY2U,1,GR,null,Griva,Greece,null,Griva
Z3JvYmJlbmRvbmt2bGFhbmRlcmVuYmVsZ2l1bQ,2,BE,Vlaanderen,Grobbendonk,Belgium,Vlaanderen,Grobbendonk
Z3JvZ29sIHBldGFtYnVyYW5qYWthcnRhaW5kb25lc2lh,1,ID,Jakarta,Grogol petamburan,Indonesia,Jakarta,Grogol petamburan
Z3JvZ29sIHBldGFtYnVyYW5kYWVyYWgga2h1c3VzIGlidWtvdGEgamFrYXJ0YWluZG9uZXNpYQ,1,ID,Daerah Khusus Ibukota Jakarta,Grogol Petamburan,Indonesia,Daerah Khusus Ibukota Jakarta,Grogol Petamburan
Z3JvbmluZ2VuZ3JvbmluZ2VubmV0aGVybGFuZHM,30,NL,GR,Groningen,Netherlands,Groningen,Groningen
Z3Jvb3RlYnJvZWtub29yZC1ob2xsYW5kbmV0aGVybGFuZHM,4,NL,NH,Grootebroek,Netherlands,Noord-Holland,Grootebroek
Z3Jvw59ib2R1bmdlbnRow7xyaW5nZW5nZXJtYW55,1,DE,TH,Großbodungen,Germany,Thüringen,Großbodungen
Z3Jvc3NlIGlsZSB0b3duc2hpcG1pY2hpZ2FudW5pdGVkIHN0YXRlcw,1,US,MI,Grosse Ile Township,United States,Michigan,Grosse Ile Township
Z3Jvc3NlIHBvaW50ZSBwYXJrbWljaGlnYW51bml0ZWQgc3RhdGVz,1,US,MI,Grosse Pointe Park,United States,Michigan,Grosse Pointe Park
Z3Jvc3NlIHBvaW50ZSB3b29kc21pY2hpZ2FudW5pdGVkIHN0YXRlcw,3,US,MI,Grosse Pointe Woods,United States,Michigan,Grosse Pointe Woods
Z3Jvc3NldG90b3NjYW5haXRhbHk,11,IT,Toscana,Grosseto,Italy,Toscana,Grosseto
Z3Jvc3Nnw6RyZGV0c3RvY2tob2xtcyBsw6Ruc3dlZGVu,2,SE,Stockholms län,Grossgärdet,Sweden,Stockholms län,Grossgärdet
Z3Jvw58gZ3LDtm5hdXNjaGxlc3dpZy1ob2xzdGVpbmdlcm1hbnk,1,DE,SH,Groß Grönau,Germany,Schleswig-Holstein,Groß Grönau
Z3Jvw59zdWx6c3RlaWVybWFya2F1c3RyaWE,1,AT,Steiermark,Großsulz,Austria,Steiermark,Großsulz
Z3JvdG9uY29ubmVjdGljdXR1bml0ZWQgc3RhdGVz,15,US,CT,Groton,United States,Connecticut,Groton
Z3JvdHRhZmVycmF0YWxhemlvaXRhbHk,1,IT,Lazio,Grottaferrata,Italy,Lazio,Grottaferrata
Z3JvdmUgY2l0eW9oaW91bml0ZWQgc3RhdGVz,5,US,OH,Grove City,United States,Ohio,Grove City
Z3JvdmVsYW5kY2FsaWZvcm5pYXVuaXRlZCBzdGF0ZXM,1,US,CA,Groveland,United States,California,Groveland
Z3JvdmVsYW5kZmxvcmlkYXVuaXRlZCBzdGF0ZXM,3,US,FL,Groveland,United States,Florida,Groveland
Z3JvdmVsYW5kbWFzc2FjaHVzZXR0c3VuaXRlZCBzdGF0ZXM,1,US,MA,Groveland,United States,Massachusetts,Groveland
Z3JvdmVyIGJlYWNoY2FsaWZvcm5pYXVuaXRlZCBzdGF0ZXM,1,US,CA,Grover Beach,United States,California,Grover Beach
Z3JvdmV0b3duZ2VvcmdpYXVuaXRlZCBzdGF0ZXM,10,US,GA,Grovetown,United States,Georgia,Grovetown
Z3J1Z2xpYXNjb3BpZW1vbnRlaXRhbHk,2,IT,Piemonte,Grugliasco,Italy,Piemonte,Grugliasco
Z3LDvG5lcmzDuGtrYW9zbG9ub3J3YXk,5,NO,Oslo,Grünerløkka,Norway,Oslo,Grünerløkka
Z3LDvG5zZmVsZGJhZGVuLXfDvHJ0dGVtYmVyZ2dlcm1hbnk,1,DE,BW,Grünsfeld,Germany,Baden-Württemberg,Grünsfeld
Z3LDvG5zdGFkdHJoZWlubGFuZC1wZmFsemdlcm1hbnk,3,DE,RP,Grünstadt,Germany,Rheinland-Pfalz,Grünstadt
Z3J6xJlza2Fwb2RrYXJwYWNraWVwb2xhbmQ,1,PL,Podkarpackie,Grzęska,Poland,Podkarpackie,Grzęska
Z3VhZGFsYWphcmFqYWxpc2NvbWV4aWNv,6,MX,Jal.,Guadalajara,Mexico,Jalisco,Guadalajara
Z3VhZGFsdXBlbnVldm8gbGXDs25tZXhpY28,7,MX,N.L.,Guadalupe,Mexico,Nuevo León,Guadalupe
Z3VhZGFsdXBlc2FuIGpvc8OpY29zdGEgcmljYQ,1,CR,San José,Guadalupe,Costa Rica,San José,Guadalupe
Z3VhZGFsdXBlc2FuIGpvc8OpIHByb3ZpbmNlY29zdGEgcmljYQ,1,CR,San José Province,Guadalupe,Costa Rica,San José Province,Guadalupe
Z3VhZGFycmFtYWNvbXVuaWRhZCBkZSBtYWRyaWRzcGFpbg,1,ES,MD,Guadarrama,Spain,Comunidad de Madrid,Guadarrama
Z3VhbmcnYW5zaWNodWFuY2hpbmE,1,CN,Sichuan,Guang'an,China,Sichuan,Guang'an
Z3VhbmdhbiBzaGlzaWNodWFuIHNoZW5nY2hpbmE,109,CN,Sichuan Sheng,Guangan Shi,China,Sichuan Sheng,Guangan Shi
Z3Vhbmd5dWFuIHNoaXNpY2h1YW4gc2hlbmdjaGluYQ,5,CN,Sichuan Sheng,Guangyuan Shi,China,Sichuan Sheng,Guangyuan Shi
Z3Vhbmd6aG91Z3Vhbmdkb25nIHByb3ZpbmNlY2hpbmE,2,CN,Guangdong Province,Guangzhou,China,Guangdong Province,Guangzhou
Z3Vhbmd6aG91IHNoaWNoaW5h,24,CN,null,Guangzhou Shi,China,null,Guangzhou Shi
Z3Vhbmd6aG91IHNoaWd1YW5nZG9uZyBzaGVuZ2NoaW5h,192,CN,Guangdong Sheng,Guangzhou Shi,China,Guangdong Sheng,Guangzhou Shi
Z3VhcmF0aWJhcmlvIGRlIGphbmVpcm9icmF6aWw,4,BR,RJ,Guaratiba,Brazil,Rio de Janeiro,Guaratiba
Z3VhcmRhZ3VhcmRhcG9ydHVnYWw,10,PT,Guarda,Guarda,Portugal,Guarda,Guarda
Z3VhcmRhbWFyIGRlbCBzZWd1cmFjb211bmlkYWQgdmFsZW5jaWFuYXNwYWlu,1,ES,VC,Guardamar del Segura,Spain,Comunidad Valenciana,Guardamar del Segura
Z3VheW5hYm9ndWF5bmFib3B1ZXJ0byByaWNv,7,PR,Guaynabo,Guaynabo,Puerto Rico,Guaynabo,Guaynabo
Z3VlbHBob250YXJpb2NhbmFkYQ,26,CA,ON,Guelph,Canada,Ontario,Guelph
Z3VlbHBoL2VyYW1vc2FvbnRhcmlvY2FuYWRh,1,CA,ON,Guelph/Eramosa,Canada,Ontario,Guelph/Eramosa
Z3Vlcm5zZXlsZSB2YWxsZWd1ZXJuc2V5,1,GG,Le Valle,Guernsey,Guernsey,Le Valle,Guernsey
Z3Vlcm5zZXlzYWludCBwZXRlciBwb3J0Z3Vlcm5zZXk,1,GG,Saint Peter Port,Guernsey,Guernsey,Saint Peter Port,Guernsey
Z3Vlcm5zZXlzYWludC1zYW1zb25ndWVybnNleQ,1,GG,Saint-Samson,Guernsey,Guernsey,Saint-Samson,Guernsey
Z3Vlcm5zZXlzdCBzYW1wc29uZ3Vlcm5zZXk,1,GG,St Sampson,Guernsey,Guernsey,St Sampson,Guernsey
Z3VpZGl6em9sb2xvbWJhcmRpYWl0YWx5,1,IT,Lombardia,Guidizzolo,Italy,Lombardia,Guidizzolo
Z3VpZ2FuZyBzaGlndWFuZ3hpIHpodWFuZ3p1eml6aGlxdWNoaW5h,3,CN,Guangxi Zhuangzuzizhiqu,Guigang Shi,China,Guangxi Zhuangzuzizhiqu,Guigang Shi
Z3VpbGRmb3JkZW5nbGFuZHVuaXRlZCBraW5nZG9t,13,GB,England,Guildford,United Kingdom,England,Guildford
Z3VpbGZvcmRjb25uZWN0aWN1dHVuaXRlZCBzdGF0ZXM,5,US,CT,Guilford,United States,Connecticut,Guilford
Z3VpbGluIHNoaWNoaW5h,1,CN,null,Guilin Shi,China,null,Guilin Shi
Z3VpbGluIHNoaWd1YW5neGkgemh1YW5nenV6aXpoaXF1Y2hpbmE,47,CN,Guangxi Zhuangzuzizhiqu,Guilin Shi,China,Guangxi Zhuangzuzizhiqu,Guilin Shi
Z8O8w61tYXJjYW5hcmlhc3NwYWlu,7,ES,CN,Güímar,Spain,Canarias,Güímar
Z3Vpc2hhbiBkaXN0cmljdHRhb3l1YW4gY2l0eXRhaXdhbg,2,TW,Taoyuan City,Guishan District,Taiwan,Taoyuan City,Guishan District
Z3VpeWFuZ2d1aXpob3VjaGluYQ,2,CN,Guizhou,Guiyang,China,Guizhou,Guiyang
Z3VpeWFuZyBzaGljaGluYQ,2,CN,null,Guiyang Shi,China,null,Guiyang Shi
Z3VpeWFuZyBzaGlndWl6aG91IHNoZW5nY2hpbmE,84,CN,Guizhou Sheng,Guiyang Shi,China,Guizhou Sheng,Guiyang Shi
Z3VsZGhlZGVudsOkc3RyYSBnw7Z0YWxhbmRzIGzDpG5zd2VkZW4,5,SE,Västra Götalands län,Guldheden,Sweden,Västra Götalands län,Guldheden
Z3VsZnBvcnRmbG9yaWRhdW5pdGVkIHN0YXRlcw,2,US,FL,Gulfport,United States,Florida,Gulfport
Z3VsZnBvcnRtaXNzaXNzaXBwaXVuaXRlZCBzdGF0ZXM,3,US,MS,Gulfport,United States,Mississippi,Gulfport
Z3VsbGJlcmdzdmFzc3bDpHN0cmEgZ8O2dGFsYW5kcyBsw6Ruc3dlZGVu,2,SE,Västra Götalands län,Gullbergsvass,Sweden,Västra Götalands län,Gullbergsvass
Z3VuIGJhcnJlbCBjaXR5dGV4YXN1bml0ZWQgc3RhdGVz,1,US,TX,Gun Barrel City,United States,Texas,Gun Barrel City
Z3VuemVuaGF1c2VuYmF5ZXJuZ2VybWFueQ,1,DE,BY,Gunzenhausen,Germany,Bayern,Gunzenhausen
Z3VybmVlaWxsaW5vaXN1bml0ZWQgc3RhdGVz,2,US,IL,Gurnee,United States,Illinois,Gurnee
Z3VzdGF2c2JlcmdzdG9ja2hvbG1zIGzDpG5zd2VkZW4,5,SE,Stockholms län,Gustavsberg,Sweden,Stockholms län,Gustavsberg
Z8O8dGVyc2xvaG5vcmRyaGVpbi13ZXN0ZmFsZW5nZXJtYW55,23,DE,NRW,Gütersloh,Germany,Nordrhein-Westfalen,Gütersloh
Z3V0aWVycmV6bWluYXMgZ2VyYWlzYnJhemls,2,BR,MG,Gutierrez,Brazil,Minas Gerais,Gutierrez
Z3V0dGVuYmVyZ25ldyBqZXJzZXl1bml0ZWQgc3RhdGVz,8,US,NJ,Guttenberg,United States,New Jersey,Guttenberg
Z3V3YWhhdGlhc3NhbWluZGlh,1,IN,AS,Guwahati,India,Assam,Guwahati
Z3V5YW5jb3VydMOubGUtZGUtZnJhbmNlZnJhbmNl,2,FR,IDF,Guyancourt,France,Île-de-France,Guyancourt
Z3V5dG9uZ2VvcmdpYXVuaXRlZCBzdGF0ZXM,4,US,GA,Guyton,United States,Georgia,Guyton
Z3dlbmbDtGN5bXJ1dW5pdGVkIGtpbmdkb20,1,GB,Cymru,Gwenfô,United Kingdom,Cymru,Gwenfô
aGFhY2h0dmxhYW5kZXJlbmJlbGdpdW0,2,BE,Vlaanderen,Haacht,Belgium,Vlaanderen,Haacht
aGFhbHRlcnR2bGFhbmRlcmVuYmVsZ2l1bQ,1,BE,Vlaanderen,Haaltert,Belgium,Vlaanderen,Haaltert
aGFhbm5vcmRyaGVpbi13ZXN0ZmFsZW5nZXJtYW55,1,DE,NRW,Haan,Germany,Nordrhein-Westfalen,Haan
aGFhcmJheWVybmdlcm1hbnk,2,DE,BY,Haar,Germany,Bayern,Haar
aGFhcmxlbW5vb3JkLWhvbGxhbmRuZXRoZXJsYW5kcw,60,NL,NH,Haarlem,Netherlands,Noord-Holland,Haarlem
aGFiZXJlcnRyZW50aW5vLWFsdG8gYWRpZ2VpdGFseQ,1,IT,Trentino-Alto Adige,Haberer,Italy,Trentino-Alto Adige,Haberer
aGFicsWvdmthamlob21vcmF2c2vDvSBrcmFqY3plY2hpYQ,1,CZ,Jihomoravský kraj,Habrůvka,Czechia,Jihomoravský kraj,Habrůvka
aGFjaWVuZGEgaGVpZ2h0c2NhbGlmb3JuaWF1bml0ZWQgc3RhdGVz,19,US,CA,Hacienda Heights,United States,California,Hacienda Heights
aGFja2Vuc2Fja25ldyBqZXJzZXl1bml0ZWQgc3RhdGVz,16,US,NJ,Hackensack,United States,New Jersey,Hackensack
